CustomerID,Recency,Frequency,Monetary,Cluster,Segment
17497,390,2,287.25,1,Low Performance
17498,76,1,272.22,0,Average Performance
17499,290,2,1341.39,1,Low Performance
17500,17,3,1138.0,0,Average Performance
17501,221,2,288.6,1,Low Performance
17502,9,4,689.1,2,High Performance
17503,3,2,558.96,2,High Performance
17504,206,18,9490.17,0,Average Performance
17505,162,5,2435.48,0,Average Performance
17506,76,1,302.2,0,Average Performance
17507,262,2,605.58,1,Low Performance
17508,281,8,4579.23,1,Low Performance
17509,58,8,6083.64,0,Average Performance
17510,25,2,514.56,0,Average Performance
17511,3,60,172132.87,2,High Performance
17512,29,18,5467.820000000001,2,High Performance
17513,72,3,1158.8,0,Average Performance
17514,128,2,522.0,1,Low Performance
17515,31,9,1602.51,0,Average Performance
17516,15,6,947.5,2,High Performance
17517,309,1,153.94,1,Low Performance
17518,426,2,329.42,1,Low Performance
17519,17,15,4774.17,2,High Performance
17520,54,1,546.81,0,Average Performance
17521,30,5,1278.06,0,Average Performance
17522,2,5,1066.15,2,High Performance
17523,11,4,652.74,2,High Performance
17524,361,3,539.14,1,Low Performance
17525,360,3,1161.9,1,Low Performance
17526,5,12,3939.24,2,High Performance
17527,54,4,939.37,0,Average Performance
17528,1,8,3628.5,2,High Performance
17529,610,2,1240.25,1,Low Performance
17530,1,12,2787.1,2,High Performance
17531,190,3,1266.82,1,Low Performance
17532,386,1,65.34,1,Low Performance
17533,435,1,34.8,1,Low Performance
17534,54,5,1668.83,0,Average Performance
17535,280,1,164.4,1,Low Performance
17536,177,3,364.83,1,Low Performance
17537,30,2,887.67,0,Average Performance
17538,26,1,98.42,0,Average Performance
17539,628,3,1161.84,1,Low Performance
17540,25,6,1590.6000000000001,0,Average Performance
17541,510,1,119.86,1,Low Performance
17542,270,3,340.85,1,Low Performance
17543,550,1,120.05,1,Low Performance
17544,390,3,944.82,1,Low Performance
17545,43,6,1409.8600000000001,0,Average Performance
17547,376,2,727.85,1,Low Performance
17548,234,4,731.26,1,Low Performance
17549,24,2,148.86,0,Average Performance
17550,197,9,2506.64,0,Average Performance
17551,359,1,290.34,1,Low Performance
17552,60,12,2786.77,0,Average Performance
17553,130,4,3757.6,0,Average Performance
17554,1,5,1952.45,2,High Performance
17555,20,5,1045.74,0,Average Performance
17556,206,2,300.67,1,Low Performance
17557,14,4,575.46,0,Average Performance
17558,393,1,259.17,1,Low Performance
17559,513,1,167.62,1,Low Performance
17560,95,8,1895.8,0,Average Performance
17561,19,4,703.02,0,Average Performance
17562,14,7,1122.38,2,High Performance
17563,578,2,392.38,1,Low Performance
17564,24,3,454.01,0,Average Performance
17565,587,1,131.83,1,Low Performance
17566,8,2,869.77,0,Average Performance
17567,7,9,4838.08,2,High Performance
17568,633,1,374.45,1,Low Performance
17569,332,1,344.14,1,Low Performance
17571,50,5,1629.66,0,Average Performance
17572,71,10,652.21,0,Average Performance
17573,29,3,380.6,0,Average Performance
17574,243,1,185.65,1,Low Performance
17575,667,1,171.7,1,Low Performance
17576,8,41,8705.6,2,High Performance
17577,645,2,348.75,1,Low Performance
17578,218,7,1047.33,1,Low Performance
17579,5,4,753.28,2,High Performance
17580,253,5,538.07,1,Low Performance
17581,1,43,17951.17,2,High Performance
17582,236,5,1446.95,1,Low Performance
17583,560,1,135.95,1,Low Performance
17584,7,6,5309.42,2,High Performance
17585,109,7,2064.71,0,Average Performance
17586,619,1,167.4,1,Low Performance
17587,628,1,173.76,1,Low Performance
17588,100,7,2939.55,0,Average Performance
17589,60,18,13806.27,2,High Performance
17590,2,3,1466.77,2,High Performance
17591,73,8,2339.32,0,Average Performance
17592,739,1,148.3,1,Low Performance
17593,4,11,8092.32,2,High Performance
17594,85,4,2497.88,0,Average Performance
17595,12,2,386.69,0,Average Performance
17596,23,13,4491.46,2,High Performance
17597,214,5,3484.09,1,Low Performance
17598,381,1,409.98,1,Low Performance
17599,478,1,52.05,1,Low Performance
17600,18,1,161.67000000000002,0,Average Performance
17601,239,2,412.65999999999997,1,Low Performance
17602,2,14,7354.43,2,High Performance
17603,78,4,1788.38,0,Average Performance
17604,217,6,942.38,1,Low Performance
17605,590,1,160.75,1,Low Performance
17606,737,1,87.30000000000001,1,Low Performance
17607,376,1,333.81,1,Low Performance
17608,33,4,488.06,0,Average Performance
17609,41,11,1875.36,0,Average Performance
17610,540,5,1511.94,1,Low Performance
17611,7,28,8287.53,2,High Performance
17612,53,18,5394.86,0,Average Performance
17613,23,14,4544.55,2,High Performance
17614,57,1,386.32,0,Average Performance
17615,130,6,721.8,0,Average Performance
17616,174,4,734.4,1,Low Performance
17617,559,1,385.19,1,Low Performance
17618,6,11,4001.64,2,High Performance
17619,312,1,214.37,1,Low Performance
17620,60,1,81.44,0,Average Performance
17621,21,6,3175.12,0,Average Performance
17622,598,2,1130.21,1,Low Performance
17623,33,7,2365.77,0,Average Performance
17624,15,4,1568.63,0,Average Performance
17625,18,8,5978.9,2,High Performance
17626,603,1,254.0,1,Low Performance
17627,479,1,296.36,1,Low Performance
17628,81,1,75.75,0,Average Performance
17629,6,10,2455.52,2,High Performance
17630,170,2,503.59999999999997,1,Low Performance
17631,2,7,998.49,2,High Performance
17633,31,7,2057.39,0,Average Performance
17634,36,9,2358.59,0,Average Performance
17635,424,3,1265.58,1,Low Performance
17636,19,1,285.56,0,Average Performance
17637,31,2,547.0600000000001,0,Average Performance
17638,647,2,842.4,1,Low Performance
17639,276,6,615.17,1,Low Performance
17640,87,6,3168.94,0,Average Performance
17642,120,5,1824.49,0,Average Performance
17643,373,2,439.7,1,Low Performance
17644,1,20,6028.6,2,High Performance
17646,219,12,3898.79,0,Average Performance
17647,65,3,331.65999999999997,0,Average Performance
17648,61,5,2216.37,0,Average Performance
17649,138,3,1578.89,0,Average Performance
17650,21,1,166.08,0,Average Performance
17651,12,16,5703.52,2,High Performance
17652,25,12,4867.72,2,High Performance
17653,37,4,1207.56,0,Average Performance
17654,277,1,117.55,1,Low Performance
17655,11,9,2976.38,2,High Performance
17656,73,5,1674.69,0,Average Performance
17657,430,1,126.0,1,Low Performance
17658,26,2,595.42,0,Average Performance
17659,17,14,3586.9900000000002,2,High Performance
17660,141,2,342.22,1,Low Performance
17662,662,2,412.92,1,Low Performance
17663,26,17,5175.83,2,High Performance
17664,19,4,1166.23,0,Average Performance
17665,493,1,563.1,1,Low Performance
17666,4,5,2047.8,2,High Performance
17667,66,9,3950.7,0,Average Performance
17668,1,2,347.75,2,High Performance
17669,43,10,6142.35,0,Average Performance
17670,228,1,205.7,1,Low Performance
17671,16,5,2009.16,2,High Performance
17672,50,6,5663.74,0,Average Performance
17673,2,13,4173.88,2,High Performance
17674,74,2,551.04,0,Average Performance
17675,1,70,37642.48,2,High Performance
17676,4,10,2448.64,2,High Performance
17677,2,54,35058.46,2,High Performance
17678,264,2,599.76,1,Low Performance
17679,53,7,3577.61,0,Average Performance
17680,24,3,497.45,0,Average Performance
17681,597,5,731.2,1,Low Performance
17682,10,11,4065.28,2,High Performance
17683,386,3,819.01,1,Low Performance
17684,44,1,239.41,0,Average Performance
17685,17,12,5454.95,2,High Performance
17686,7,9,8296.81,2,High Performance
17687,421,1,432.68,1,Low Performance
17688,394,1,304.2,1,Low Performance
17689,388,2,317.08,1,Low Performance
17690,30,20,6963.8,2,High Performance
17691,358,4,637.5500000000001,1,Low Performance
17692,127,12,2960.44,0,Average Performance
17693,137,1,200.47,1,Low Performance
17694,142,3,1695.97,0,Average Performance
17695,132,5,1746.04,0,Average Performance
17696,38,27,7679.59,2,High Performance
17697,236,1,338.95,1,Low Performance
17698,261,1,154.95,1,Low Performance
17699,477,2,442.0,1,Low Performance
17700,17,14,6679.97,2,High Performance
17701,253,1,417.95,1,Low Performance
17702,30,6,3144.04,0,Average Performance
17703,35,4,1094.84,0,Average Performance
17704,169,2,885.19,1,Low Performance
17705,3,11,2083.9,2,High Performance
17706,4,31,20272.15,2,High Performance
17707,185,8,609.3000000000001,1,Low Performance
17708,188,4,884.1800000000001,1,Low Performance
17709,170,5,671.01,1,Low Performance
17710,424,1,293.5,1,Low Performance
17711,11,2,385.1,0,Average Performance
17712,45,1,522.91,0,Average Performance
17713,382,4,1198.09,1,Low Performance
17714,321,5,1410.18,1,Low Performance
17715,201,2,489.59999999999997,1,Low Performance
17716,23,24,15956.97,2,High Performance
17717,421,1,376.92,1,Low Performance
17718,232,2,439.18,1,Low Performance
17719,38,15,5396.04,2,High Performance
17720,26,10,2666.91,2,High Performance
17721,659,1,307.21000000000004,1,Low Performance
17722,96,5,3520.2200000000003,0,Average Performance
17723,127,7,3378.4000000000005,0,Average Performance
17724,71,3,1033.0,0,Average Performance
17725,16,11,3439.08,2,High Performance
17726,395,7,1092.06,1,Low Performance
17727,15,1,1060.25,0,Average Performance
17728,4,5,4238.76,2,High Performance
17729,596,1,438.65000000000003,1,Low Performance
17730,3,20,7773.8,2,High Performance
17731,79,6,1708.99,0,Average Performance
17732,373,8,2166.42,1,Low Performance
17733,39,2,692.19,0,Average Performance
17734,54,6,1442.32,0,Average Performance
17735,2,26,16790.33,2,High Performance
17736,9,3,377.44,0,Average Performance
17737,9,2,168.24,0,Average Performance
17738,19,13,4183.56,2,High Performance
17739,12,18,7730.59,2,High Performance
17740,389,6,426.9,1,Low Performance
17741,407,2,101.1,1,Low Performance
17742,113,11,2098.48,0,Average Performance
17743,448,1,229.2,1,Low Performance
17744,4,7,2649.14,2,High Performance
17745,478,2,600.34,1,Low Performance
17746,240,4,904.1800000000001,1,Low Performance
17747,113,1,71.4,1,Low Performance
17748,527,1,358.15,1,Low Performance
17749,178,3,1026.18,1,Low Performance
17750,5,9,1694.16,2,High Performance
17751,421,1,157.85999999999999,1,Low Performance
17752,359,1,80.64,1,Low Performance
17753,464,4,382.06,1,Low Performance
17754,1,13,4451.22,2,High Performance
17756,376,3,728.75,1,Low Performance
17757,1,56,9070.1,2,High Performance
17758,19,12,4964.03,2,High Performance
17759,17,5,1260.63,0,Average Performance
17760,22,6,746.39,0,Average Performance
17761,33,1,712.78,0,Average Performance
17762,456,1,129.75,1,Low Performance
17763,263,4,86.15,1,Low Performance
17764,51,5,1513.57,0,Average Performance
17765,159,4,524.0,1,Low Performance
17766,381,2,299.61,1,Low Performance
17767,15,2,413.05,0,Average Performance
17768,8,7,3292.73,2,High Performance
17769,13,17,7053.38,2,High Performance
17770,199,5,1143.27,1,Low Performance
17771,57,4,386.93,0,Average Performance
17772,11,3,360.75,0,Average Performance
17773,514,2,575.37,1,Low Performance
17774,97,9,3272.83,0,Average Performance
17775,255,1,56.4,1,Low Performance
17776,387,2,329.3,1,Low Performance
17777,25,3,647.56,0,Average Performance
17778,662,1,197.70000000000002,1,Low Performance
17779,21,3,650.32,0,Average Performance
17780,667,3,346.56,1,Low Performance
17781,159,2,188.02,1,Low Performance
17782,383,2,679.02,1,Low Performance
17783,72,3,376.96,0,Average Performance
17784,550,1,112.86,1,Low Performance
17785,53,3,403.38,0,Average Performance
17786,85,2,266.85,0,Average Performance
17787,153,4,1817.54,0,Average Performance
17788,74,2,1112.95,0,Average Performance
17789,281,2,397.15,1,Low Performance
17790,27,20,2779.41,2,High Performance
17791,30,1,106.1,0,Average Performance
17792,467,2,368.35,1,Low Performance
17793,25,1,300.34,0,Average Performance
17794,687,2,147.3,1,Low Performance
17795,180,2,342.83,1,Low Performance
17796,40,7,1236.39,0,Average Performance
17797,22,8,1971.87,2,High Performance
17798,582,1,172.17,1,Low Performance
17799,22,20,6246.93,2,High Performance
17800,37,9,1186.21,0,Average Performance
17801,451,3,770.03,1,Low Performance
17802,82,10,4946.22,0,Average Performance
17803,392,1,184.66,1,Low Performance
17804,376,3,383.78000000000003,1,Low Performance
17805,74,2,927.03,0,Average Performance
17806,11,1,546.04,0,Average Performance
17807,395,3,437.87,1,Low Performance
17808,549,4,262.64,1,Low Performance
17809,16,20,10085.89,2,High Performance
17810,669,2,343.21,1,Low Performance
17811,4,47,9513.1,2,High Performance
17812,13,7,911.99,2,High Performance
17813,14,5,1698.07,2,High Performance
17814,375,2,1609.37,1,Low Performance
17815,393,1,591.96,1,Low Performance
17816,37,6,96.11,0,Average Performance
17817,4,6,788.15,2,High Performance
17818,738,1,124.78,1,Low Performance
17819,72,12,6021.05,0,Average Performance
17820,374,1,180.60999999999999,1,Low Performance
17821,406,1,334.62,1,Low Performance
17822,420,5,2154.08,1,Low Performance
17823,421,2,449.25,1,Low Performance
17824,51,1,298.4,0,Average Performance
17825,599,4,701.96,1,Low Performance
17826,374,1,133.34,1,Low Performance
17827,5,6,2376.17,2,High Performance
17828,23,4,1165.09,0,Average Performance
17829,299,5,4756.74,1,Low Performance
17830,2,3,398.7,2,High Performance
17831,33,1,35.400000000000006,0,Average Performance
17832,50,1,155.37,0,Average Performance
17833,723,1,338.46000000000004,1,Low Performance
17834,415,2,689.6700000000001,1,Low Performance
17835,3,3,342.24,2,High Performance
17836,47,1,109.83,0,Average Performance
17837,42,8,1535.33,0,Average Performance
17838,27,13,5604.64,2,High Performance
17839,42,1,318.15,0,Average Performance
17840,444,1,175.9,1,Low Performance
17841,2,211,68519.95,2,High Performance
17842,602,1,430.69,1,Low Performance
17843,303,2,312.65,1,Low Performance
17844,107,1,51.559999999999995,1,Low Performance
17845,555,4,596.09,1,Low Performance
17847,516,2,125.74000000000001,1,Low Performance
17848,81,30,3538.46,0,Average Performance
17849,218,8,1063.76,1,Low Performance
17850,372,155,51208.87,2,High Performance
17851,422,6,1552.35,1,Low Performance
17852,12,5,657.8100000000001,2,High Performance
17853,407,3,1596.29,1,Low Performance
17854,185,6,1068.5,1,Low Performance
17855,373,1,208.97,1,Low Performance
17856,2,4,1418.03,2,High Performance
17857,4,23,25769.54,2,High Performance
17858,6,30,12518.65,2,High Performance
17859,305,1,141.92000000000002,1,Low Performance
17860,369,4,717.39,1,Low Performance
17861,3,18,5088.29,2,High Performance
17862,324,4,1254.89,1,Low Performance
17863,59,12,5360.48,0,Average Performance
17864,13,5,876.57,2,High Performance
17865,31,46,26310.09,2,High Performance
17866,143,3,1134.95,0,Average Performance
17867,30,14,1560.72,2,High Performance
17868,386,1,227.15,1,Low Performance
17869,107,7,813.64,0,Average Performance
17870,2,13,2753.29,2,High Performance
17871,205,5,1068.95,1,Low Performance
17872,382,1,235.87,1,Low Performance
17873,80,18,6135.95,0,Average Performance
17874,185,6,683.46,1,Low Performance
17875,688,1,167.1,1,Low Performance
17876,400,3,3424.02,1,Low Performance
17877,170,1,237.61,1,Low Performance
17878,44,3,1378.93,0,Average Performance
17879,174,1,178.51999999999998,1,Low Performance
17880,365,3,824.9200000000001,1,Low Performance
17881,304,1,133.35000000000002,1,Low Performance
17882,379,2,291.56,1,Low Performance
17883,3,7,988.42,2,High Performance
17884,4,20,2693.47,2,High Performance
17885,12,1,156.34,0,Average Performance
17886,32,6,1572.55,0,Average Performance
17887,129,1,111.35,1,Low Performance
17888,21,25,1807.44,2,High Performance
17889,212,7,746.42,1,Low Performance
17890,323,2,586.89,1,Low Performance
17891,162,1,203.85999999999999,1,Low Performance
17892,56,3,244.1,0,Average Performance
17893,225,1,107.21,1,Low Performance
17894,72,18,2304.16,0,Average Performance
17895,44,1,95.45,0,Average Performance
17896,23,1,256.32,0,Average Performance
17897,173,9,2053.04,0,Average Performance
17898,85,4,299.18,0,Average Performance
17899,159,1,154.55,1,Low Performance
17900,190,2,112.19999999999999,1,Low Performance
17901,29,3,260.08,0,Average Performance
17902,547,1,216.39999999999998,1,Low Performance
17903,394,1,381.09000000000003,1,Low Performance
17904,21,1,181.07,0,Average Performance
17905,71,13,2168.37,0,Average Performance
17906,247,1,72.9,1,Low Performance
17907,641,1,291.76,1,Low Performance
17908,374,5,1142.47,1,Low Performance
17909,737,1,110.05,1,Low Performance
17910,726,1,261.7,1,Low Performance
17911,9,1,366.23,0,Average Performance
17912,310,6,371.6,1,Low Performance
17913,59,14,3425.09,0,Average Performance
17914,4,1,329.36,2,High Performance
17915,551,1,225.78,1,Low Performance
17916,629,2,43.87,1,Low Performance
17917,45,3,335.03,0,Average Performance
17918,501,3,388.44,1,Low Performance
17919,88,2,1840.32,0,Average Performance
17920,4,54,23569.88,2,High Performance
17921,64,10,2394.36,0,Average Performance
17922,543,1,170.4,1,Low Performance
17923,282,3,497.0,1,Low Performance
17924,12,8,3257.7000000000003,2,High Performance
17925,373,1,244.08,1,Low Performance
17926,133,5,1035.49,0,Average Performance
17927,722,1,294.0,1,Low Performance
17928,45,3,313.16,0,Average Performance
17929,11,12,3082.1,2,High Performance
17930,36,13,4275.22,2,High Performance
